Date,headline,text
2022-06-07,L'unité d'investissement de la Deutsche Bank garde le cap sur l'ESG,"L'unité d'investissement de la Deutsche Bank continuera à se concentrer sur le développement durable après avoir fait l'objet d'accusations d'écoblanchiment qui ont contribué à la démission du directeur général, selon le président du conseil de surveillance du groupe DWS, Karl von Roh. Le prêteur allemand soutient ""inconditionnellement la stratégie et les objectifs financiers"" de DWS, a déclaré M. von Rohr, qui est également directeur général adjoint de la Deutsche Bank, dans des remarques préparées pour l'assemblée générale annuelle du gestionnaire d'actifs. ""Les commentaires du président interviennent quelques jours seulement après la démission du PDG de DWS, Asoka Woehrmann, à la suite d'une descente de police au siège de la société à Francfort, qui a été accusée d'avoir surestimé ses capacités en matière d'ESG auprès des investisseurs. Cet événement a été considéré par certains observateurs comme un tournant pour le secteur de la gestion d'actifs, qui risque désormais de faire l'objet de mesures énergiques de la part des autorités de réglementation et des forces de l'ordre en matière d'écoblanchiment."
2022-06-06,Goldman revient sur le marché de la dette avec une opération de 700 millions de dollars,"Goldman Sachs a levé 700 millions de dollars sur le marché américain des obligations de qualité pour financer des initiatives environnementales et sociales, sa première vente d'obligations durables de référence depuis plus d'un an. Les plus grandes banques américaines sont devenues des acteurs réguliers du marché mondial de la finance durable, alors que les investisseurs et les régulateurs font pression sur le secteur financier pour qu'il s'attaque davantage au changement climatique et aux questions sociales, notamment en réduisant les flux de capitaux vers les combustibles fossiles. Les sociétés financières ont levé environ 111 milliards de dollars de dette durable cette année, ce qui fait du secteur le plus grand émetteur d'obligations durables après les gouvernements, selon les données compilées par Goldman Sachs."
2022-06-05,Musk déclare que les effectifs totaux de Tesla vont augmenter,"Le PDG Elon Musk a déclaré que les effectifs totaux de Tesla allaient augmenter, un jour après avoir dit aux employés qu'il prévoyait de réduire le personnel salarié de 10%.  Le nombre d'employés salariés sera ""relativement stable"" même si le nombre total d'employés augmente, a déclaré le milliardaire dans un tweet samedi. Musk avait déjà dit au personnel que les suppressions d'emplois ne s'appliqueraient pas à ceux qui construisent les voitures ou les batteries, selon des personnes qui ont reçu un mémo interne vendredi."
2022-06-02,Les mauvaises données du marché augmentent les risques d'écoblanchiment au Canada,"Selon une enquête de l'Institute for Sustainable Finance, la piètre qualité des données relatives à la durabilité fait qu'il est plus difficile pour les experts du marché au Canada d'établir l'effet réel des investissements qualifiés d'écologiques. Seuls 6 % des répondants, parmi lesquels des gestionnaires d'actifs, des chercheurs et des prêteurs, se sont déclarés ""très satisfaits"" de la disponibilité des données relatives à la durabilité accessibles via des sources publiques et commerciales,""Par exemple, le manque de cohérence dans la collecte des données relatives aux émissions de gaz à effet de serre constitue un obstacle à l'évaluation correcte des progrès des entreprises, dont certaines se sont engagées à atteindre la neutralité en matière de carbone. ""Les investisseurs qui cherchent à prendre des décisions en matière d'investissement pour la retraite ne sont pas en mesure d'évaluer l'impact financier qu'un changement climatique pourrait avoir sur leur portefeuille"""
2022-06-01,Les fonds d'actions subissent la pire décollecte mensuelle jamais enregistrée,"Après plus de trois ans d'afflux, les investisseurs ont retiré environ 2 milliards de dollars nets des fonds négociés en bourse d'actions américaines ayant des normes ESG plus strictes en mai, ce qui représente les plus importants rachats mensuels de liquidités jamais enregistrés. ""Il n'y a aucun moyen de savoir avec certitude pourquoi les sorties ont été si extrêmes"", a déclaré James Seyffart, analyste chez Intelligence, qui a noté que les fonds partaient d'une base d'actifs élevée après des années d'afflux. ""En revanche, environ 75 millions de dollars ont été investis dans des fonds ESG à revenu fixe le mois dernier, trois produits iShares - ESG Aware USD Corporate Bond ETF (ticker SUSC), ESG Aware US Aggregate Bond ETF (EAGG) et USD Green Bond ETF (BGRN) - étant à l'origine de la majeure partie des fluxLes ventes d'obligations vertes ont bondi à l'échelle mondiale pour atteindre un sommet de six mois en mai, les emprunteurs capitalisant sur les fenêtres d'opportunité pour conclure des transactions de taille."
2022-05-31,La Chine lance un programme de signalement pour attraper ses homologues mondiaux,"Une nouvelle série de lignes directrices volontaires destinées aux entreprises chinoises pour la communication d'indicateurs ESG est entrée en vigueur mercredi, donnant un aperçu de ce à quoi les informations obligatoires pourraient éventuellement ressembler dans le pays. Élaborées par les plus grandes entreprises chinoises et des groupes de réflexion soutenus par le gouvernement, les normes énumèrent plus de 100 paramètres qui s'alignent généralement sur la référence mondiale des projets de règles publiés par l'International Sustainability Standards Board. Les différences sont qu'elles sont plus simplistes et qu'elles ajoutent des ""caractéristiques chinoises"" qui mesurent des choses comme la charité d'entreprise. Les directives ""encouragent les entreprises à considérer leur responsabilité en tant qu'entreprise citoyenne"" plutôt que d'envisager l'ESG d'un point de vue purement ""de conformité ou de gestion des risques"", a déclaré Jingwei Jia, analyste ESG chez Fitch Ratings. ""Il s'agit d'une vision plus complète et holistique de l'ESG."
2022-05-30,La suspension d'un banquier de la HSBC suscite l'ire des universitaires,"Après s'être attiré les applaudissements et les reproches du secteur financier, le responsable de l'investissement responsable de HSBC Asset Management, qui a été suspendu, a maintenant attiré l'attention du monde universitaire. Une présentation faite par Stuart Kirk au début du mois a présenté des ""corrélations fallacieuses"", ainsi que des ""méthodes faibles"" et une compréhension ""encore plus faible"" de la théorie financière, selon Noel Amenc, docteur et professeur associé à l'EDHEC Business School, et Frederik Blanc-Brude, docteur et directeur de l'EDHEC Infrastructure Institute. Dans une lettre ouverte datée du 26 mai et adressée à Stuart Kirk, les deux auteurs ont décortiqué une série de remarques désormais tristement célèbre qu'il a faite lors d'un événement organisé par le Financial Times le 19 mai dernier. Leur préoccupation, écrivent-ils, est que Kirk représente un nouveau type d'""interlocuteur"", à savoir quelqu'un qui croit clairement au changement climatique mais qui ""s'en moque"". Leur objectif est de garantir un ""minimum de cohérence théorique et empirique"" dans le débat en cours sur l'investissement durable. Celine Herweijer, responsable du développement durable chez HSBC Holdings Plc, fait partie des cadres de la banque qui ont publiquement désavoué les commentaires de M. Kirk. À Davos, elle a vanté la stratégie climatique de HSBC et cité des opportunités d'investissement ""massives""."
2022-05-29,Goldman estime que le marché haussier des métaux de la batterie est terminé,"Les analystes de Goldman Sachs ont déclaré que le prix de trois métaux clés des batteries, le cobalt, le lithium et le nickel, chuterait au cours des deux prochaines années après que les investisseurs souhaitant s'exposer à la transition vers l'énergie verte se soient empilés trop rapidement. ""Les investisseurs sont pleinement conscients que les métaux des batteries joueront un rôle crucial dans l'économie mondiale du 21e siècle"", ont écrit les analystes de Goldman, dont Nicholas Snowdon et Aditi Rai, dans une note de recherche. ""Les perspectives à long terme pour les métaux restent solides, notamment en raison de l'adoption rapide des véhicules électriques, selon Goldman. Mais l'exubérance des investisseurs a conduit à une offre excédentaire."
2022-05-26,Les actionnaires de McDonald's demandent un audit sur les droits civils,"Les investisseurs de McDonald's Corp. ont voté en faveur d'une proposition demandant un audit indépendant sur les droits civiques, allant à l'encontre de la recommandation de l'entreprise, selon les résultats préliminaires des votes. La chaîne de restauration rapide rejoint les rangs d'autres grandes entreprises confrontées à une vague d'examen par les actionnaires de leurs positions ESG. L'audit des droits civiques a été la seule proposition d'actionnaire à obtenir le soutien d'une majorité des votes exprimés lors de l'assemblée annuelle de McDonald's. Les votes qui ont échoué comprenaient la demande d'un rapport sur les activités de lobbying. Le vote a été serré et a été l'une des nombreuses questions litigieuses sur le bulletin de vote lors de la réunion virtuelle, avec 52 % des votes en faveur de la proposition, 47 % contre et le reste s'est abstenu. McDonald's n'a pas permis aux médias d'écouter la réunionBien que le vote ne soit pas contraignant, ne pas y donner suite serait mal vu, a déclaré Nell Minow, qui conseille les entreprises sur la gouvernance d'entreprise en tant que vice-présidente de ValueEdge AdvisorsBlackRock, le deuxième plus grand actionnaire de McDonald's, a voté contre la proposition bien qu'il fasse l'objet de son propre audit sur l'équité raciale."
2022-05-25,La SEC prévoit de sévir contre les déclarations trompeuses des fonds d'investissement,"La Commission américaine des opérations de bourse (SEC) prend les mesures les plus importantes pour empêcher les gestionnaires de fonds de tromper les investisseurs lorsqu'ils prétendent que leurs fonds sont axés sur l'environnement, la société et la gouvernance d'entreprise. L'agence a proposé une série de nouvelles restrictions visant à garantir que les fonds ESG décrivent avec précision leurs investissements. Les inquiétudes se multiplient quant au manque de normes cohérentes pour les investissements, l'étiquette ESG étant apposée sur toutes sortes de produits, des fonds négociés en bourse aux produits dérivés complexes. ""Il est important que les investisseurs disposent d'informations cohérentes et comparables sur les stratégies ESG des gestionnaires d'actifs afin qu'ils puissent comprendre quelles données sous-tendent les affirmations des fonds et choisir les investissements qui leur conviennent"", a déclaré Gary Gensler, président de la SEC, dans un communiqué."
2022-05-24,SMBC Nikko perd des clients dans une affaire de manipulation de marché,"Le scandale de SMBC Nikko Securities concernant des allégations de manipulation des marchés boursiers a nui à son activité de souscription d'obligations d'entreprise, alors que les émetteurs et les investisseurs adoptent de plus en plus d'objectifs ESG dans leurs stratégies commerciales. La branche titres du groupe financier Sumitomo Mitsui a participé à la souscription de 273,2 milliards de yens (2,1 milliards de dollars) d'opérations obligataires nationales cette année jusqu'à la fin de l'année.1 milliard de dollars) d'opérations obligataires nationales cette année jusqu'au 23 mai, soit une baisse de 60 % par rapport à la même période de l'année précédenteLa baisse est la plus importante des cinq principales sociétés de courtage du Japon, selon les données compilées parTokyo Les procureurs ont inculpé SMBC Nikko et six personnes pour des tentatives présumées de soutenir les prix des actions dans des opérations connues sous le nom d'offres de blocsUne porte-parole de la société a déclaré que l'incident avait eu un impact sur l'activité obligataire, ajoutant ""nous nous excusons sincèrement d'avoir causé des problèmes à nos clients et à d'autres personnes"""
2022-05-23,Dans quelle mesure la Chine est-elle investissable et qu'est-ce que cela signifie ?,"Pendant plus d'un an, le président Xi Jinping s'est insurgé contre ""l'expansion désordonnée du capital"" en lançant des campagnes réglementaires et antitrust punitives contre le secteur privé, des Big Tech aux cours de soutien scolaire.  Cette situation a compliqué la vie des investisseurs qui, depuis la crise financière mondiale, avaient largement profité du boom économique de la deuxième économie mondiale. Ceux qui ont profité du marché haussier sont aujourd'hui accablés de pertes, car les politiques gouvernementales erratiques et le flux d'informations obscur ont fait des marchés financiers chinois les plus turbulents au monde. La question est maintenant de savoir si le changement apparent de rhétorique de cette année les convaincra qu'il est sûr de revenirLire la suite : Les investisseurs mondiaux fuient la Chine, craignant que les risques n'éclipsent les bénéfices"
2022-05-22,"Les signaux de baisse de la technologie n'ont pas encore crié ""Achetez maintenant"".","Il n'est pas facile de prévoir le creux de la vague dans l'effondrement du secteur technologique, même après une perte de 5 500 milliards de dollars, mais certains signaux donnent de l'espoir aux investisseurs. Cette année, les valeurs technologiques ont été laminées par la hausse des taux d'intérêt, le ralentissement de la croissance économique et la flambée de l'inflation, qui ont formé une tempête parfaite de catalyseurs négatifs. Cela a nui à tout le monde, des acheteurs de fonds ESG aux investisseurs individuels qui ont investi dans les ETF Ark Investment de Cathie Wood, en passant par les gestionnaires d'actifs aux poches pleines qui ont investi dans Apple Inc.Lire la suite : Trop de technologie signifie un début d'année 2022 misérable pour de nombreux fonds ESG et les plus grands fonds gérés activement sont à la traîne du S&P 500 Les graphiques de prix dépeignent une image désastreuse : L'indice Nasdaq 100, à forte composante technologique, vient d'enregistrer sa septième semaine de baisse consécutive, la plus longue depuis 2011, et a perdu près de 30 % par rapport à son pic de l'année dernière. Le quatuor des trillions de dollars américains, Apple, Microsoft, Amazon.com et Alphabet Inc. a mené la charge dans la dernière étape de cette chute."
2022-05-19,Tesla crée des questions embarrassantes après l'éjection de S&P,"Le retrait cette semaine de Tesla d'un indice de référence industriel soulève de nouvelles questions sur la signification réelle de l'ESG pour les investisseurs. La stratégie, largement considérée comme favorisant les industries ostensiblement intéressées par la durabilité (du type ESG), a débuté il y a une vingtaine d'années comme un moyen de protéger les investisseurs des risques liés à des éléments tels que le réchauffement climatique, les violations du droit du travail et la discrimination. Depuis lors, elle s'est transformée en une industrie de 35 000 milliards de dollars qui a permis à des millions d'investisseurs d'avoir le sentiment de ""faire le bien"". Le marché continue de confondre ESG et durabilité, et c'est certainement ce que l'on constate ici"", a déclaré Rob Du Boff, analyste ESG senior chez Intelligence. ""Notre équipe ETF aime noter que Tesla est le test de Rorschach ultime pour les investisseurs ESG"""
2022-05-18,Le retrait de Tesla de l'indice S&P approfondit le débat avec les analystes,"Même si Tesla a perdu sa place dans la version ESG de l'indice S&P 500, le statut ESG du constructeur automobile reste l'un des plus débattus pour une action, avec de nombreux fonds ESG qui la détiennent toujours. Huit des 15 plus grands fonds américains qui incluent l'ESG dans leurs filtres de portefeuille ont des positions significatives dans Tesla, selon les analystes d'Intelligence Shaheen Contractor et Eric BalchunasBien que Tesla puisse correspondre à un thème environnemental ou d'impact, les problèmes sociaux et de gouvernance de l'entreprise rendent son inclusion dans les fonds ESG discutable et le retrait de Tesla de l'indice S&P 500 ESG est peut-être en retard, ont déclaré les analystes dans un post intitulé ""Is Tesla ESG ?""Les actions de Tesla ont chuté de 7,1 % mercredi, soit presque deux fois plus que l'indice S&P 500Lire la suite : L'investissement ESG vise surtout à soutenir les entreprises (Repeat)"
2022-05-18,L'UE cible l'énergie propre et le GNL pour réduire la dépendance à l'égard de la Russie,"L'Union européenne s'apprête à dévoiler une série de mesures allant de la stimulation des énergies renouvelables et des importations de GNL à la réduction de la demande d'énergie, dans le but de réduire sa dépendance à l'égard des approvisionnements russes. Le plan de 195 milliards d'euros (205 milliards de dollars) qui doit être présenté mercredi sera axé sur la réduction des formalités administratives pour les parcs éoliens et solaires, ouvrant ainsi la voie aux énergies renouvelables pour atteindre l'objectif de 45 % des besoins énergétiques de l'UE d'ici à 2030, selon des projets de documents vus par qui sont encore susceptibles d'être modifiés. La région s'efforce également de promouvoir l'énergie propre, et certains membres de l'UE estiment que le risque d'une coupure de la part de Moscou devrait accélérer le mouvement."
2022-05-17,M. Fink estime que les prix élevés de l'énergie favorisent la transition vers les énergies propres,"Le PDG de BlackRock, Larry Fink, s'attend à ce que la hausse des prix du pétrole accélère le passage à des carburants plus propres et réduise la ""prime verte"" payée pour les énergies alternatives. ""Larry Fink a déclaré lors d'une conférence sur le climat parrainée par MSCIFink que la transition énergétique pourrait prendre 20 à 30 ans sans l'émergence d'une ""technologie métamorphique"". Il a ajouté que le passage à des carburants plus propres offrait des opportunités ""sismiques"" et que BlackRock investissait dans les nouvelles technologies énergétiques. Il a déclaré avoir rencontré la semaine dernière au Texas des dirigeants du secteur de l'énergie qui ont reconnu que le changement climatique était un ""problème grave"" et que les risques environnementaux constituaient un risque d'investissement."
2022-05-16,McDonald's décide de fermer ses portes en Russie,"McDonald's a annoncé son retrait de Russie après plus de 30 ans d'activité dans le pays, intensifiant ainsi la réponse de l'entreprise à l'invasion de l'Ukraine. Ce départ revêt un poids symbolique et économique considérable, car la chaîne de restauration rapide a été l'une des premières marques occidentales à s'implanter en Russie en ouvrant une succursale sur la place Pouchkine à Moscou en 1990, juste avant la chute de l'Union soviétique. McDonald's et la Russie sont devenus si étroitement liés qu'il semble impossible d'imaginer l'un sans l'autre"", a écrit le PDG Chris Kempczinski dans une note adressée aux employés. ""McDonald's a entamé un processus de vente après avoir fermé temporairement ses restaurants. Cette décision devrait entraîner une perte de 1,2 à 1,4 milliard de dollars."
2022-05-15,Les gestionnaires d'actifs britanniques se lancent sur le marché de la biodiversité,"Certains des plus grands gestionnaires de fonds du Royaume-Uni lancent de nouveaux fonds et produits d'investissement visant à générer des profits à partir d'un aspect longtemps négligé de la finance verte : la biodiversité. Aviva a ouvert un fonds de capital naturel pour investir dans des entreprises comme Beyond Meat, spécialisée dans les protéines végétales. Jupiter Asset Management a complété sa série de fonds écologiques, Schroders et une coentreprise entre HSBC et Pollination soutiennent des projets de compensation carbone qui offrent des avantages en termes de biodiversité, Le déclin de la biodiversité représente un risque croissant à long terme, non seulement pour la planète, mais aussi pour les rendements futurs du secteur de l'investissement. Le Forum économique mondial estime qu'environ la moitié du PIB mondial, soit quelque 44 000 milliards de dollars de valeur économique, dépend d'une manière ou d'une autre du monde naturel, ce qui signifie que sa destruction représente une perte financière énorme."
2022-05-11,Le directeur financier de Moderna ne reste qu'un jour à son poste,"Le directeur financier de Moderna, Jorge Gomez, a quitté le fabricant de vaccins Covid-19 après seulement un jour de travail, à la suite d'une enquête interne menée par son ancien employeur. Le départ de M. Gomez fait suite à la divulgation par Dentsply Sirona d'une enquête interne sur des questions d'information financière, a déclaré Moderna. Gomez a été le directeur financier de Dentsply Sirona pendant près de trois ansLe directeur financier de Moderna, David Meline, qui a récemment pris sa retraite, assumera cette fonction pendant que la société cherche un nouveau directeur financier. Lorsque Moderna a embauché Gomez en avril pour succéder à Meline, âgé de 64 ans, le directeur général Stéphane Bancel a déclaré qu'il n'y avait pas d'autre choix que de le nommer directeur financier, M. Gomez, 54 ans, recevra 12 mois de salaire pour un total de 700 000 dollars à titre d'indemnité de départ et renoncera à sa prime à la signature, à son éligibilité aux primes et à son éligibilité aux primes en actions pour les nouveaux embauchés, a déclaré Moderna dans un dépôt de titres."
2022-05-10,Elliott est repoussé à l'approche des négociations avec Suncor,"Mark Little, PDG de Suncor Energy, a déclaré que le conseil d'administration et les cadres de la société engageront des discussions avec Elliott Investment, même s'il n'est pas d'accord avec l'une des principales recommandations de l'investisseur activiste. Les activités en aval de Suncor, qu'Elliott souhaite que la société envisage de vendre, sont ""les meilleures en Amérique du Nord"" et devraient ""rester associées"" aux actifs de production de la société, a déclaré M. Little lors de la conférence téléphonique sur les résultats du premier trimestre. ""Elliott et Suncor doivent se rencontrer dans le courant de la semaine. La diversité des flux des ETFESG s'accroît, mais la concentration reste un risque."
2022-05-09,Les fonds chinois pour le climat dépassent les fonds américains avec plus d'actifs,"Les fonds chinois axés sur le climat ont plus que doublé leurs actifs l'année dernière, dépassant les États-Unis en tant que deuxième plus grand marché mondial et soutenant les efforts de Pékin pour atteindre ses objectifs d'émissions nettes zéro. Les actifs des fonds chinois ont atteint 47 milliards de dollars en 2021, soit une hausse de 149 % par rapport à l'année précédente, grâce à des entrées record et à la surperformance du secteur national des énergies propres, selon les données du cabinet d'études Morningstar. Aux États-Unis, les fonds climatiques ont atteint 31 milliards de dollars, tandis que l'Europe, de loin le marché le plus important, a presque doublé pour atteindre 325 milliards de dollars. ""En Chine, c'est surtout la politique qui est à l'origine de la croissance. Après que le gouvernement a officiellement approuvé la neutralité carbone et les objectifs nets zéro en 2021, nous avons assisté à une prolifération de tous ces nouveaux fonds climatiques ""Globalement, 265 millions de dollars nets ont été retirés des fonds négociés en bourse labellisés ESG la semaine dernière, la première sortie depuis juin 2020, selon les données."
2022-05-08,"Tesla déclare que les mesures d'évaluation sont ""fondamentalement erronées"".","Tesla, dont le PDG Elon Musk a critiqué l'ESG pour son manque de sens, a déclaré que les méthodes actuelles d'évaluation des questions environnementales, sociales et de gouvernance étaient ""fondamentalement erronées"". Dans un rapport annuel de 144 pages, le constructeur de véhicules électriques a déclaré que les notations ESG sont basées sur la manière dont les bénéfices des entreprises sont affectés par les facteurs liés à l'ESG, plutôt que sur l'évaluation de l'impact réel d'une entreprise sur la société et l'environnement. En effet, les investisseurs individuels qui placent leur argent dans des fonds ESG gérés par de grands gestionnaires d'actifs ne savent pas que leur capital est utilisé pour acheter des actions d'entreprises qui exacerbent les effets du changement climatique au lieu de les atténuer, a déclaré Tesla Par ailleurs, l'entreprise a confirmé un accord pour acheter du nickel à Vale parmi d'autres contrats d'approvisionnement en métaux."
2022-05-05,Les ventes de titres de créance durables au niveau mondial tombent à leur plus bas niveau depuis huit mois,"Les ventes mondiales d'obligations durables sont tombées à leur plus bas niveau depuis huit mois en avril, les emprunteurs aux États-Unis et en Europe ayant reporté leurs transactions en raison des inquiétudes liées à la hausse des taux, à l'économie et à la géopolitique. Les ventes d'obligations, de prêts et de fonds communs de placement verts, sociaux, durables et liés à la durabilité ont chuté à environ 70 milliards de dollars en avril, selon les données compilées. Les semaines de volatilité sur les marchés mondiaux ont dissuadé les émetteurs de dette durable et non ESG. Le pivot hawkish de la Réserve fédérale a entravé les ventes d'obligations d'entreprises de haute qualité aux États-Unis, tandis que la pire crise géopolitique en Europe depuis des décennies a gelé le marché de la dette de cette région pour la plus longue période depuis plus de 10 ansLire la suite : Les ventes d'obligations durables chutent de 40"
2022-05-04,Les militants s'engagent sur la voie de la protection des droits à l'avortement,"Les entreprises risquent d'être soumises à une pression croissante de la part de leurs actionnaires pour protéger l'accès à l'avortement de leurs employées, alors que de nouvelles lois nationales et une décision imminente de la Cour suprême menacent les droits reproductifs. Walmart, Lowe's et TJX feront l'objet de votes sur des propositions de procuration dans les semaines à venir, visant à façonner les politiques internes relatives à l'accès à l'avortement. ""Nous avons vu cette tendance s'amorcer dans une certaine mesure au cours des années précédentes"", a déclaré Carolyn Frantz, co-responsable des sociétés publiques et de la pratique ESG chez Orrick Herrington & Sutcliffe. ""Une récente modification de la politique de la SEC aux États-Unis, qui permet aux actionnaires d'imposer plus facilement un vote sur les questions sociales, coïncide avec le renforcement des restrictions à l'avortement dans certains États.EVENEMENT A VENIR Pour plus d'informations sur le forum d'Intelligence sur l'investissement ESG prévu jeudi, cliquez ici"
2022-05-03,Les investisseurs activistes s'intéressent à Hasbro,"Chez Hasbro, la résistance des actionnaires s'accroît. En février, Hasbro a été approché par Alta Fox Capital Management au sujet de la scission de sa populaire division Wizards of the Coast. Maintenant, Ancora Holdings fait pression pour que Hasbro vende son studio de cinéma et de télévision Entertainment One. Ancora a également déclaré qu'il soutenait les trois administrateurs nommés par Alta Fox pour créer un ""conseil d'administration correctement rafraîchi"" et convient que la scission de l'unité Wizards est la bonne chose à faire. L'assemblée annuelle des actionnaires de la société est prévue pour le 8 juin EVENEMENT A VENIR Pour plus de détails sur le Forum d'investissement ESG d'Intelligence prévu pour jeudi, cliquez ici"
2022-05-02,JPMorgan est le premier banquier de la dette verte et des combustibles fossiles,"JPMorgan Chase se classe cette année au premier rang des arrangeurs de ventes d'obligations vertes, ainsi qu'au premier rang des financiers pour les entreprises de combustibles fossiles. Selon les données compilées par Bank of America, JPMorgan a contribué à fournir près de 7 milliards de dollars de financement vert cette année et un montant équivalent pour les compagnies pétrolières, gazières et charbonnières au cours des quatre premiers mois de 2022. Bank of America s'est classée deuxième dans les deux catégories. BNP Paribas s'est classée parmi les prêteurs les plus respectueux de l'environnement, ayant contribué à la souscription d'environ 6,2 milliards de dollars d'obligations et de prêts verts depuis le début de l'année, contre environ 3,5 milliards de dollars de dettes liées aux combustibles fossiles."
2022-05-01,Le principal investisseur de HSBC soutient les efforts de scission de la banque,"Le principal investisseur actif de HSBC Holdings serait favorable à une scission du prêteur, car il estime qu'une activité distincte cotée en Asie créerait de la valeur pour les actionnaires. Ping An Insurance a discuté avec la banque de la possibilité de scinder les activités asiatiques de HSBC et de les coter séparément à Hong Kong. La société estime qu'une telle proposition obtiendrait un large soutien de la part des investisseursLe plus grand assureur chinois détenait 8 % de la HSBC basée à Londres à la fin de 2021, selon le rapport annuel de la banquePrès de 65 % des bénéfices avant impôts de la HSBC proviennent de l'Asie, contre 20 % de l'EuropePlus récemment, la HSBC fait face à un avertissement de la part de l'organisme de surveillance de la publicité du Royaume-Uni concernant l'écoblanchiment, selon le Financial Times."
2022-04-28,La SEC poursuit Vale pour des allégations liées à l'effondrement d'un barrage mortel,"Les autorités américaines de régulation des marchés financiers ont poursuivi Vale, l'un des plus grands producteurs de minerai de fer au monde, pour avoir prétendument fait de fausses déclarations sur la sécurité avant l'effondrement, en janvier 2019, du barrage de Brumadinho, qui a fait 270 morts.  Depuis 2016, la société brésilienne Vale a induit en erreur les investisseurs, les gouvernements locaux et les communautés par le biais de ses informations ESG, a déclaré la SEC américaine. Vale, qui est cotée à la Bourse de New York et à Sao Paulo, a faussement déclaré aux investisseurs que l'entreprise adhérait aux ""pratiques internationales les plus strictes"" tout en sachant que le barrage de Brumadinho ne répondait pas aux normes internationales, a déclaré le régulateur. ""Tout en dissimulant les risques environnementaux et économiques posés par son barrage, Vale a trompé les investisseurs et levé plus d'un milliard de dollars sur nos marchés de la dette alors que ses titres étaient activement négociés à la Bourse de New York"", a déclaré Melissa Hodgman, directrice associée de la division de l'application de la SEC."
2022-04-27,Les banques critiquées pour leurs programmes marxistes lors des assemblées annuelles,"Les grandes banques américaines s'attendent à ce que les activistes participent à leurs assemblées annuelles d'actionnaires, décriant généralement les prêteurs comme des centrales capitalistes à l'origine des combustibles fossiles, des fabricants d'armes et des inégalités sociétales. Mais cette année, elles se sont fait harceler pour leurs programmes ""woke"" et marxistes et pour leurs promesses de diversifier leurs rangs. Chez Citigroup et Bank of America, les activistes ont fait valoir que les promesses d'améliorer la diversité ou de payer plus équitablement peuvent nuire à des groupes de personnes qui ne sont pas sous-représentées Chez Wells Fargo, un activiste a reproché à la banque de faire des dons à des groupes luttant contre le changement climatique, ""ce qui n'est que du marxisme déguisé en écologisme"". Il l'a également mise en garde contre le fait de suivre Walt Disney dans la défense des droits des LGBTQ, qui a suscité des réactions négatives de la part des militants du mouvement ""Make America Great Again"" et des politiciens républicains de Floride."
2022-04-26,Le marché des obligations municipales prospère malgré la résistance des républicains,"Le sénateur Mitt Romney et d'autres politiciens de l'Utah craignent que le marché des obligations municipales ESG n'ouvre un nouveau front dans les guerres culturelles du pays, et ils veulent que les considérations ESG disparaissent du marché des obligations municipales. Il semble qu'ils n'aient pas de chance. En 2021, les États et les collectivités locales ont vendu un montant record de 49 milliards de dollars d'obligations pour tenir compte des facteurs ESG, ce qui représente environ 10,7 % du total des émissions de titres de créance exonérés d'impôts."
2022-04-25,Les pressions exercées par Covid mettent le Politburo chinois en demeure d'agir,"Les dirigeants chinois sont de plus en plus pressés de donner une bouffée d'oxygène à l'économie du pays, en proie à des difficultés, alors qu'ils se réunissent pour une réunion cruciale dans les jours à venir. Plusieurs éminents conseillers politiques et économistes chinois ont appelé le gouvernement à prendre des mesures plus décisives pour soutenir l'économie, allant de l'assouplissement des restrictions en matière de propriété et d'Internet à une plus grande flexibilité en ce qui concerne les restrictions et les fermetures de Covid. Le Politburo du Parti communiste, son principal organe de décision, a l'occasion de signaler des changements lors de sa réunion trimestrielle d'avril pour discuter des questions économiques."
2022-04-24,Schlumberger établit les prévisions les plus optimistes du secteur pétrolier,"L'industrie pétrolière mondiale est en passe de répéter, voire de dépasser, les jours grisants de 2008, lorsque le brut a atteint des sommets vertigineux et que les bénéfices des forages ont grimpé en flèche, selon le plus grand entrepreneur de champs pétrolifères au monde. Dans ses prévisions les plus optimistes à ce jour, Schlumberger affirme que le désarroi généralisé provoqué par l'invasion de l'Ukraine par la Russie crée des opportunités de croissance que l'on n'avait plus vues depuis le supercycle d'il y a 14 ans, La combinaison de ces effets crée une séquence exceptionnelle pour notre secteur, qui se traduira probablement par un cycle d'une ampleur et d'une durée supérieures à celles prévues précédemment"", a-t-il déclaré."
2022-04-21,Les fonds spéculatifs se voient refuser la vente à découvert par MSCI,"L'affirmation de l'industrie des fonds spéculatifs selon laquelle la vente à découvert est un moyen efficace d'investir dans l'environnement, la société et la gouvernance est discutable à plusieurs niveaux, selon MSCI.  Il n'y a aucune preuve que la vente à découvert d'une entreprise dont les mesures ESG sont médiocres augmentera le coût de son capital, a déclaré Rumi Mahmood, vice-président de la recherche ESG et sur les fonds climatiques de MSCI. L'Alternative Investment Management Association, basée à Londres, a déclaré que les régulateurs européens n'ont ""certainement pas"" mis l'accent sur la vente à découvert ESG."
